id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
58454327,INHS,INHSIC,,d93d943b-2390-4e2c-9050-11a9ec9a2a96,PreservedSpecimen,3257110,"INHS Insect Collection 362352",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,2007,,,,,,"J.K. Bouseman",,1996-09-19,1996,9,19,263,,,,,,,,,,,,,Adult,,1,,,Pin,"United States",Illinois,Lee,,"7.8 km NNE Sublette, Richardson Wildlife Foundation",,41.7075,-89.19084,,1000,"N41.7075º W89.19084º","Fennema, Lynn","A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).","Physical collection object.",,"Derived from a instance of TaxonWorks' Georeference::VerbatimData.",,,,,,,,,,"2022-01-10 16:33:18",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:73f888db-aaa4-46e9-8975-6a1e38fbde14,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=58454327
58886475,INHS,INHSIC,,d93d943b-2390-4e2c-9050-11a9ec9a2a96,PreservedSpecimen,3690119,"INHS Insect Collection 839637",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,Adult,Female,1,,,Pin,,,,,,,,,,,,,,,,,,,,,,,,,,"2022-01-10 16:33:18",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ec67606d-9fe6-4fbf-9d01-db069d7741ef,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=58886475
55662131,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61166588,61166588,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John Ascher",2020-09-29T00:46:20Z,,,,,,"Laura Hughes",,2020-09-28,2020,9,28,272,,2020-09-28,"Andrena asteris maybe. In the one picture there appear to be two triangulins on its thorax.",,,,,,,,,wild,,,,,,,"United States",Ohio,,,,,39.615028,-80.937214,,409,,,,,,,,,,,,,,,,"2020-09-30 16:26:37",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:f0a8c6a8-c6e1-4fb8-b3a0-6fce9be5e5a9,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55662131
55662236,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61168273,61168273,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John Ascher",2020-09-29T01:05:15Z,,,,,,"Laura Hughes",,2020-09-28,2020,9,28,272,,2020-09-28,"I'm not sure if this is an Andrena or Colletes.",,,,,,,,,wild,,,,,,,"United States",Ohio,,,,,39.615028,-80.937214,,409,,,,,,,,,,,,,,,,"2020-09-30 16:26:32",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:2bd2d400-f7d4-4ea7-b4a0-fa18d170467d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55662236
55548432,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/60550470,60550470,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John Ascher",2020-09-28T00:51:19Z,,,,,,erikschiff,,2020-09-23,2020,9,23,267,,"2020/09/23 4:07 PM UTC",,,,,,,,,,wild,,,,,,,"United States",Massachusetts,,,,,42.2749166667,-71.6322783333,,,,,,,,,,,,,,,,,,"2020-09-28 00:51:19",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:3919783c-9797-4923-a92e-dd79b6d5868f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55548432
55681693,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61409719,61409719,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,klittle2,2020-10-01T18:06:04Z,,,,,,juniper86,,2020-10-01,2020,10,1,275,,"2020/10/01 10:30 AM EDT",,,,,,,,,,wild,,,,,,,"United States",Ohio,,,,,39.1907288071,-84.7200003118,,50,,,,,,,,,,,,,,,,"2020-10-02 14:10:27",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:173bee68-7341-4c57-a80c-6d281fd55543,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55681693
55683904,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61436876,61436876,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"Bill MacIndewar",2020-10-01T23:45:20Z,,,,,,"Bill MacIndewar",,2020-10-01,2020,10,1,275,,"Thu Oct 01 2020 14:13:14 GMT-0400 (EDT)","On Aster sp. flowers",,,,,,,,,wild,,,,,,,"United States",Massachusetts,,,,,42.45143833,-71.08637217,,5,,,,,,,,,,,,,,,,"2020-10-02 14:45:06",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:f3234565-7251-45e1-9c6c-9f4bd593259b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55683904
55649452,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61003761,61003761,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,2020-09-27T20:24:56Z,,,,,,"Nick Dorian",,2020-09-27,2020,9,27,271,,"Sun Sep 27 2020 11:19:00 GMT-0400 (EDT)","Observed Male and female mating",,,,,,,,,wild,,,,,,,"United States",Massachusetts,,,,,42.403155,-71.1138445,,25,,,,,,,,,,,,,,,,"2020-09-30 03:05:43",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:b68aeb1a-0f62-41b5-8d6e-a13b24f7c6ea,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55649452
55650002,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61011074,61011074,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"Joe MacIndewar",2020-09-27T20:18:30Z,,,,,,"Joe MacIndewar",,2020-09-27,2020,9,27,271,,"Sun Sep 27 2020 12:23:59 GMT-0400 (EDT)",,,,,,,,,,wild,,,,,,,"United States",Massachusetts,,,,,42.453145,-71.0802166667,,,,,,,,,,,,,,,,,,"2020-09-27 22:44:53",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:da51d55c-1013-4e8c-96c9-b12620f2bfed,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55650002
55563734,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/60732431,60732431,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,bobsilvick,2020-09-25T21:34:41Z,,,,,,bobsilvick,,2020-09-25,2020,9,25,269,,"2020/09/25 1:25 PM EDT",,,,,,,,,,wild,,,,,,,"United States",Pennsylvania,,,,,40.7133164723,-76.8399427877,,15,,,,,,,,,,,,,,,,"2020-09-27 05:38:45",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:86e60519-cb67-4a0a-a2bb-2fa0376bee48,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55563734
55566164,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/60763749,60763749,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"Spencer Hardy",2020-09-26T17:55:47Z,,,,,,"Joe MacIndewar",,2020-09-25,2020,9,25,269,,"Fri Sep 25 2020 16:42:18 GMT-0400 (EDT)","Male. Or possibly Callandrena?",,,,,,,,,wild,,,,,,,"United States",Massachusetts,,,,,42.453225,-71.0800861667,,,,,,,,,,,,,,,,,,"2020-09-26 17:55:47",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:879e23cb-173b-4b9e-afee-e866a5aa3516,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55566164
55675203,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61330494,61330494,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"Amy Schnebelin",2020-09-30T20:01:11Z,,,,,,"Amy Schnebelin",,2020-09-23,2020,9,23,267,,"2020/09/23 4:15 PM EDT","Nesting aggregation",,,,,,,,,wild,,,,,,,"United States",Ohio,,,,,41.0609083386,-81.9101075429,,15,,,,,,,,,,,,,,,,"2020-09-30 22:22:27",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:d50238d1-9e94-4ecc-a89a-44ada1dba663,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55675203
55675829,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61337398,61337398,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John Ascher",2020-09-30T21:16:49Z,,,,,,jennifer_clifford,,2020-09-30,2020,9,30,274,,"2020/09/30 2:02 PM HST","EwA GC P6",,,,,,,,,wild,,,,,,,"United States",Massachusetts,,,,,42.3833741128,-71.0981739519,,1,,,,,,,,,,,,,,,,"2020-10-01 21:27:07",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:9aa4ae05-b430-4e59-9cad-a403fb13b32b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55675829
55553835,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/60609144,60609144,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John Ascher",2020-09-24T14:18:29Z,,,,,,jennifer_clifford,,2020-09-23,2020,9,23,267,,"2020/09/23 1:33 PM HST","EwA GC P6",,,,,,,,,wild,,,,,,,"United States",Massachusetts,,,,,42.3831855647,-71.0978842573,,1,,,,,,,,,,,,,,,,"2020-09-30 16:30:46",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:4a1bc698-ec37-42f0-8943-76d80aa123f2,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55553835
55698403,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61603539,61603539,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John Ascher",2020-10-03T20:33:28Z,,,,,,"Claire O'Neill",,2020-09-23,2020,9,23,267,,"2020/09/23 2:00 PM EDT",,,,,,,,,,wild,,,,,,,"United States",Massachusetts,,,,,42.3832603407,-71.0980543908,,13,,,,,,,,,,,,,,,,"2020-11-26 00:34:38",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:8323f0a8-ce46-4532-853c-e969f0287156,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55698403
55698413,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61603572,61603572,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John Ascher",2020-10-03T20:33:37Z,,,,,,"Claire O'Neill",,2020-09-23,2020,9,23,267,,"2020/09/23 2:02 PM EDT",,,,,,,,,,wild,,,,,,,"United States",Massachusetts,,,,,42.3832379973,-71.0980329047,,1,,,,,,,,,,,,,,,,"2020-11-20 10:40:28",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:91d8f896-5be2-41c0-9e92-e75870e63dc6,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55698413
55838174,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/63248137,63248137,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John Ascher",,,,,,,"Claire O'Neill",,2020-10-07,2020,10,7,281,,"2020/10/07 1:12 PM EDT",,,,,,,,,,wild,,,,,,,"United States",Massachusetts,,,,,42.3833436772,-71.0980689533,,1,,,,,,,,,,,,,,,,"2020-11-26 00:08:03",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:8d977dbd-f4c9-43ca-a62d-1e4dd790f570,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55838174
55769407,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/62408572,62408572,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John Ascher",2020-10-15T13:53:05Z,,,,,,"Bill stitt",,2020-10-10,2020,10,10,284,,"Sat Oct 10 2020 16:09:16 GMT-0400 (EDT)",,,,,,,,,,wild,,,,,,,"United States",Ohio,,,,,41.541855,-81.629495,,12,,,,,,,,,,,,,,,,"2020-10-15 13:53:05",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:4fd82dbf-4dac-44d4-b85c-aa4e9de82bc3,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55769407
55689521,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61498483,61498483,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John Ascher",2020-10-02T18:49:40Z,,,,,,"Claire O'Neill",,2020-09-28,2020,9,28,272,,"2020/09/28 2:33 PM EDT",,,,,,,,,,wild,,,,,,,"United States",Massachusetts,,,,,42.3879722222,-71.1455722222,,29,,,,,,,,,,,,,,,,"2020-11-18 11:18:08",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:7123bd0e-a389-4508-b626-6c1084b725ed,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55689521
55722644,iNaturalist,Observations,,c280e822-464b-4689-b5c5-a2bdf12b894e,HumanObservation,https://www.inaturalist.org/observations/61879493,61879493,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,bobsilvick,2020-10-06T18:01:47Z,,,,,,bobsilvick,,2020-10-06,2020,10,6,280,,"2020/10/06 10:26 AM EDT",,,,,,,,,,wild,,,,,,,"United States",Pennsylvania,,,,,40.7133124062,-76.8399240122,,15,,,,,,,,,,,,,,,,"2020-10-07 11:17:36",http://creativecommons.org/licenses/by-nc/3.0/,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","This work is licensed under a Creative Commons Attribution-NonCommercial License: http://creativecommons.org/licenses/by-nc/4.0/. Anyone is free to access it for non-commercial use.",urn:uuid:4ac903e5-7c91-4e3f-8679-c004b55f0e09,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=55722644
